time,auc_mean,auc_sem
-0.386,0.4997836521737223,0.006042493666589729
-0.384,0.49976370517782265,0.006232881908575859
-0.382,0.4993748310331453,0.006362748391063345
-0.38,0.4987930174033844,0.006469963606415001
-0.378,0.4985417297290818,0.006536206401158685
-0.376,0.49838070519580235,0.006541366015727504
-0.374,0.49845423513534937,0.006524843992014156
-0.372,0.4986072386762041,0.006563978168277293
-0.37,0.498699658036549,0.006630214198869086
-0.368,0.49900310228131545,0.006643255257959409
-0.366,0.49935806246284203,0.006666410972365852
-0.364,0.49952239175632224,0.0067593018696085385
-0.362,0.49989879974876844,0.006863658022712308
-0.36,0.5005887300379006,0.006913482682455235
-0.358,0.5009846685042634,0.006932281340875321
-0.356,0.5012679447909931,0.00698685014562118
-0.354,0.5014241256459515,0.007067855575932952
-0.352,0.5018456010056014,0.0070957757506028216
-0.35,0.5027538056029469,0.007034090833555251
-0.348,0.5035267555564835,0.006908270478068584
-0.346,0.5039523005348724,0.0067663898078613675
-0.344,0.5041643822540584,0.006611231089798789
-0.342,0.5044734181499158,0.006401658928007756
-0.34,0.5047327564835535,0.0062133122859069955
-0.338,0.5046079347191766,0.006092232318365766
-0.336,0.5045051863468807,0.005996336235602173
-0.334,0.5045706035173465,0.0059956837821085384
-0.332,0.5047050432553128,0.006059606383458131
-0.33,0.5048728810256803,0.006153832454351296
-0.328,0.5048178260472901,0.006269176343398195
-0.326,0.5048836074544236,0.006452565993084629
-0.324,0.504796105748463,0.006594211285836886
-0.322,0.5049708720167247,0.006693564071112249
-0.32,0.5054950454579276,0.0067160713427397
-0.318,0.5058915515610505,0.006615352744763106
-0.316,0.5058772902687294,0.006488408166393145
-0.314,0.5056215101522604,0.006411371359077431
-0.312,0.5053052865338622,0.00627496618522939
-0.31,0.5049703688409827,0.006076061106613802
-0.308,0.5047058071283601,0.005837937340561346
-0.306,0.504563127551438,0.005672378677453073
-0.304,0.5043077102359951,0.005572205760108871
-0.302,0.5042951175129197,0.005548509501448684
-0.3,0.5045110109537577,0.005577152523200075
-0.298,0.5056529342743955,0.005608121267749655
-0.296,0.5071153338764403,0.005602126671966412
-0.294,0.5081026504673717,0.005654648371892126
-0.292,0.5083443234638163,0.005803965034094796
-0.29,0.5081840564355319,0.005926782585674186
-0.288,0.5082047634852307,0.005904118755307408
-0.286,0.5080947398077527,0.005724184383260388
-0.284,0.5077101456527088,0.005491532371591295
-0.282,0.5069387879178446,0.005343612014802267
-0.28,0.5059367216605188,0.0052216380795904885
-0.278,0.5053035315595962,0.005087716645800785
-0.276,0.5052566155983578,0.004989636487580473
-0.274,0.5055904196136606,0.004956612451358561
-0.272,0.5058234350098364,0.004927767383961506
-0.27,0.5057521611965502,0.004875151211522429
-0.268,0.5055417896635319,0.004846971453762327
-0.266,0.5055362252503982,0.004862292353340196
-0.264,0.5059401274736227,0.004908612962216646
-0.262,0.5065610766799111,0.004888606293986935
-0.26,0.5071562658250057,0.0048622144948618825
-0.258,0.507979609974428,0.004875819770735422
-0.256,0.5086287233020645,0.004943523782012688
-0.254,0.509086093778306,0.005021494440979713
-0.252,0.5090261011573053,0.005043566079822518
-0.25,0.5086526908049634,0.004998542122109284
-0.248,0.5077807893897531,0.004905254958311495
-0.246,0.5065712248907209,0.004818487391173807
-0.244,0.505696678048928,0.004725452884694989
-0.242,0.5053044418346978,0.004642227326207988
-0.24,0.5053108298313531,0.004558185804570364
-0.238,0.5054041267750573,0.004480632752265699
-0.236,0.5054974842944715,0.0044181543898054315
-0.234,0.5056994250018196,0.004415351903165969
-0.232,0.5062353648593434,0.004462274375750355
-0.23,0.5070485618750259,0.004503597895037995
-0.228,0.5079552779632016,0.004487301132533773
-0.226,0.5087530405304906,0.004382629057309626
-0.224,0.5090334352486617,0.004209961712318593
-0.222,0.5090211021697304,0.004073092208929848
-0.22,0.5088906504050599,0.00397921331532595
-0.218,0.5087025699806742,0.004014836275535267
-0.216,0.5084738327794015,0.004119431342458141
-0.214,0.5081093792572422,0.0042266727375523064
-0.212,0.5073019600375513,0.0043092123065311795
-0.21,0.5064877995540161,0.004344897882996629
-0.208,0.5058505234253627,0.004389161030420265
-0.206,0.5055183481379821,0.004467613614340332
-0.204,0.5056133892071457,0.004526471386859269
-0.202,0.5058779630463418,0.004563904784084403
-0.2,0.5061289067645235,0.004680227501722419
-0.198,0.5064621849232729,0.004791980160218739
-0.196,0.50721711178693,0.004913809046950059
-0.194,0.5081428103218513,0.005017108468126938
-0.192,0.5090086673741598,0.005060630637222162
-0.19,0.5094637579410967,0.005145688374180122
-0.188,0.5094346425361508,0.005329467249871359
-0.186,0.5091242999348254,0.00550818280235058
-0.184,0.5088074470530635,0.0056881410295478285
-0.182,0.5085404251830361,0.005838374494161646
-0.18,0.5082397021018157,0.005926958843768608
-0.178,0.507619700992478,0.005963754441145054
-0.176,0.5068510458371579,0.006013351749373285
-0.174,0.5063358080836351,0.006101969718359776
-0.172,0.5060429329134944,0.006179861950935451
-0.17,0.5058415734328819,0.006148040842915732
-0.168,0.5058283980025743,0.006030996097608325
-0.166,0.5060482619119461,0.005871330041526414
-0.164,0.5063308225720675,0.005788113618555196
-0.162,0.5067831634145301,0.005765375199922297
-0.16,0.5071039284479945,0.005760347955547298
-0.158,0.5070093284326744,0.00578610656488294
-0.156,0.5066308878116927,0.005790222966421058
-0.154,0.5060924856844206,0.005782219700912892
-0.152,0.5054957052453921,0.005732215438712854
-0.15,0.5051021667051399,0.0056194395409638895
-0.148,0.5047823754120339,0.0055284322494628235
-0.146,0.5043926098794753,0.005450698806449465
-0.144,0.5039830021029809,0.005355981752917295
-0.142,0.5033187195264895,0.005302245145021173
-0.14,0.5024830543960687,0.005257790009043637
-0.138,0.5016049541060731,0.005189439902476064
-0.136,0.5010994466235311,0.0050368657847081584
-0.134,0.501014350155009,0.0047858954947438016
-0.132,0.5011100623619928,0.004587664218212559
-0.13,0.5013114812698336,0.004506750002168479
-0.128,0.5016132090113509,0.004484485381020117
-0.126,0.5016027390060807,0.004502154693820584
-0.124,0.5012802792031508,0.00452222616745404
-0.122,0.5006843536628971,0.00464719368916205
-0.12,0.50005623780311,0.004795935316640474
-0.118,0.4996508023815809,0.004878070551199629
-0.116,0.49938070196394063,0.004909864651775944
-0.114,0.49911692786120576,0.004960323499851876
-0.112,0.4989179539896114,0.0050705636204530025
-0.11,0.49890929251434535,0.005190506102729261
-0.108,0.4992549143567572,0.005269439307836793
-0.106,0.4996082128414027,0.0053432464552928315
-0.104,0.49971820222688845,0.0055151417830205714
-0.102,0.4997391626893829,0.00571085477808622
-0.1,0.4995241020709003,0.005801712946847339
-0.098,0.4990543850458068,0.005816800297639082
-0.096,0.4989095454395943,0.005740495170130855
-0.094,0.4992105870189716,0.005640895366001668
-0.092,0.5001148677370439,0.005608425981943798
-0.09,0.500933414327029,0.0055978712217549026
-0.088,0.5014665437538373,0.005564393144086417
-0.086,0.5019774180989206,0.005520788899458219
-0.084,0.5026259730491791,0.005639170744457623
-0.082,0.5033366201141142,0.005817543382000695
-0.08,0.5039111377961916,0.005898390580618959
-0.078,0.504205643375527,0.0058314715937023255
-0.076,0.5044607443306193,0.005768100381418821
-0.074,0.5047548893027752,0.005767556797562807
-0.072,0.5051511765674384,0.005782821571363798
-0.07,0.5052744566057948,0.005761532341762526
-0.068,0.5051901273984459,0.005680278469196221
-0.066,0.5054444480710876,0.005568110101333298
-0.064,0.506173406321362,0.005429618198929436
-0.062,0.5069786283589485,0.005243112962706186
-0.06,0.5075936053700613,0.005108678077094005
-0.058,0.5077247898292434,0.00504766143207024
-0.056,0.5075082866231676,0.0050194448516025
-0.054,0.5073573174442023,0.005019458211488252
-0.052,0.5072820657034568,0.0050377507915229
-0.05,0.5074115341808362,0.005092770557848676
-0.048,0.507735356863806,0.005092498852944908
-0.046,0.5076834759249043,0.005037745502827793
-0.044,0.5070636158009281,0.0049421553640720565
-0.042,0.5058772580546524,0.0048831641711124954
-0.04,0.5054270367817822,0.004794250568083204
-0.038,0.5058634258633075,0.004644178596789966
-0.036,0.5064218453075099,0.004454284678226144
-0.034,0.5067224260303065,0.004337232708785816
-0.032,0.5068750847903015,0.004307706689098195
-0.03,0.5071990220247605,0.004393076236992003
-0.028,0.5076753194428618,0.004476268308361596
-0.026,0.5079656913319743,0.004481223967682673
-0.024,0.5078635278329795,0.004454026111866542
-0.022,0.5076477058610405,0.004467955740530452
-0.02,0.5076956339856272,0.004577136277446547
-0.018,0.5078434521850514,0.004786441867212466
-0.016,0.5079443470067683,0.005014153029690032
-0.014,0.5077673135192713,0.005236836330536936
-0.012,0.5074039900573676,0.005391852353120414
-0.01,0.5070191279969399,0.0054828455878957435
-0.008,0.5066222946500867,0.0054843912974887055
-0.006,0.5062886148077588,0.005424487829570723
-0.004,0.5061210752946372,0.005302250310576474
-0.002,0.5062183555942341,0.00515106682490159
0.0,0.5065013182018405,0.0050068794532152185
0.002,0.5068868314583291,0.004888003057270883
0.004,0.5075311695147602,0.0048072544835530825
0.006,0.5084533399628309,0.004772641407229857
0.008,0.509782279234242,0.004740335777852688
0.01,0.510545253668085,0.004748023660598387
0.012,0.5107803079302183,0.004784814234600764
0.014,0.5107235630284805,0.004829278214207406
0.016,0.5104134710977949,0.004900331876458689
0.018,0.5099356547343349,0.00496167990341364
0.02,0.5092874383765597,0.00503286732653861
0.022,0.50852825519693,0.005104259808081611
0.024,0.5079221069836547,0.0052000785561398186
0.026,0.5078268192526367,0.005309634917043153
0.028,0.5081416919561138,0.005430998477982189
0.03,0.5088082078449474,0.005489199991216349
0.032,0.50906099724593,0.0055152956507220855
0.034,0.5085849175208998,0.005565050017052138
0.036,0.5078162238966604,0.0056113992034000195
0.038,0.5074947151041337,0.005640903905435509
0.04,0.5074107544099891,0.005594478327621689
0.042,0.5075421415357575,0.005487257965435474
0.044,0.5079722798058057,0.005363814165258972
0.046,0.5086110029677382,0.005290977313153469
0.048,0.5091965462414838,0.00524684289093374
0.05,0.5095625761418513,0.005195558371735476
0.052,0.5098455756770406,0.005140099273352086
0.054,0.5098508404818287,0.005109959825500233
0.056,0.5098237766409679,0.005142532857405198
0.058,0.5094336762210174,0.005173411583010238
0.06,0.5091933799945274,0.005146456504674544
0.062,0.5092944917087167,0.005108448942568802
0.064,0.5096648029433198,0.005098273767408625
0.066,0.51035377059082,0.005096840399662349
0.068,0.5109137911355268,0.005061895743440778
0.07,0.5112446059374296,0.004980549741613069
0.072,0.5115221558206733,0.004921136002896179
0.074,0.5117515289248674,0.00487655140899755
0.076,0.5117135092285778,0.004881031374300215
0.078,0.5116140993470324,0.004924205888586297
0.08,0.511505306224745,0.005040853196172814
0.082,0.5119188621299707,0.00524732903858055
0.084,0.512896203021415,0.005433514606735511
0.086,0.5139623928540127,0.005553107470284002
0.088,0.5145246611964182,0.005689436879239863
0.09,0.5147768723811117,0.005805257077804605
0.092,0.5148455003974297,0.005909203479964935
0.094,0.5147833615619876,0.0059411189763840565
0.096,0.5145005648480846,0.0059977780371207896
0.098,0.5141903121100848,0.006048036048416586
0.1,0.5138024472626711,0.006103682836621617
0.102,0.5136646101232154,0.006109048638044774
0.104,0.5136565076394722,0.006103906830846977
0.106,0.51351871951031,0.006105458815107987
0.108,0.5134398650908953,0.00624146479833435
0.11,0.5131750475326803,0.006493219549762813
0.112,0.5125283584949287,0.006679358586516625
0.114,0.5115192561441194,0.006827394772227877
0.116,0.5104258467324493,0.006914839237019818
0.118,0.5097842958471698,0.006932301370239455
0.12,0.5091757094878292,0.006946949643146493
0.122,0.5084933088108465,0.007000187454590643
0.124,0.5079528146563468,0.007077566287868597
0.126,0.5078668387708762,0.007161127442850586
0.128,0.5077757785220968,0.007209569045832318
0.13,0.5074054369245237,0.007217901727286677
0.132,0.50676067825407,0.007124896056034097
0.134,0.5059923846527742,0.007014910138721906
0.136,0.5054392448437569,0.006901145766071755
0.138,0.5051590965469956,0.0068259645490778165
0.14,0.505037903404834,0.006713103663439387
0.142,0.5049357812093134,0.00660006145591963
0.144,0.5049136037540193,0.006499633726412993
0.146,0.5048494831706233,0.006326241788897057
0.148,0.5046342974186182,0.006130468111601748
0.15,0.5045281775710043,0.005945528492391951
0.152,0.5042766286912221,0.005822797439882002
0.154,0.5039477746476326,0.005755232013848194
0.156,0.5036954173881785,0.00568681092474751
0.158,0.5034394571436358,0.005623664112515597
0.16,0.5032970516099826,0.0055408683570207
0.162,0.503252536717644,0.005469757254058649
0.164,0.5035111685265437,0.005439851199947368
0.166,0.5038571415136104,0.005466250700145772
0.168,0.5041189214789,0.005469913739891597
0.17,0.5047190480588244,0.005370625437269421
0.172,0.505638238591911,0.005193886796728459
0.174,0.5064962709807247,0.005073319687111309
0.176,0.5067723477942255,0.00510207057592153
0.178,0.5066445160592228,0.005229799522144147
0.18,0.5066014495449888,0.005447375907677302
0.182,0.5065500501039611,0.005721668057536577
0.184,0.5063341678374447,0.005948483466524098
0.186,0.5060002928307926,0.006055613986181424
0.188,0.5056350422014638,0.00606920455351781
0.19,0.5054804926622865,0.006065987813984432
0.192,0.505548585361039,0.006026679415063046
0.194,0.5055103053911821,0.006036234667249137
0.196,0.5052713196174838,0.006076488846181327
0.198,0.5050958761964192,0.006111229538071324
0.2,0.5050292236843562,0.006045028607186248
0.202,0.5051033536943053,0.005982467558860722
0.204,0.5052573490617491,0.005911509020146652
0.206,0.5052331588895749,0.0058458282290403535
0.208,0.504999626928499,0.005875397225054409
0.21,0.5047538399198144,0.005985732276620143
0.212,0.5045078918833213,0.006057613219207362
0.214,0.503955431548814,0.006065639714180121
0.216,0.5031505093451724,0.006064948802320384
0.218,0.5025597046511416,0.006111507222945971
0.22,0.5021874661049721,0.006137706694461483
0.222,0.5015496630554639,0.006094448810346905
0.224,0.5007546274639224,0.006035031608345642
0.226,0.5001258464734875,0.005980075563761829
0.228,0.5000671508704944,0.005941344751941474
0.23,0.5002498805513326,0.005887103723342004
0.232,0.5005625408063163,0.005833936391231771
0.234,0.5010731424212841,0.005773083090281727
0.236,0.5016490504741036,0.005720990243867753
0.238,0.5022009621146379,0.005635822672867541
0.24,0.5024652370965947,0.005607638463347041
0.242,0.5024486924105294,0.0056501802588821235
0.244,0.5026754232914089,0.005710586317411401
0.246,0.5029989650667238,0.005840669676306752
0.248,0.5031244707922036,0.0059613971117421
0.25,0.5030455636844361,0.006012285637984336
0.252,0.5028093416941508,0.005967165978063168
0.254,0.5027282624299706,0.005908449327543181
0.256,0.503057512204474,0.005888942030652556
0.258,0.503762195925868,0.005859631552303159
0.26,0.504572694766606,0.005834674706182484
0.262,0.5051826650581938,0.005901733131842292
0.264,0.5056101534690173,0.00596387838858589
0.266,0.5059098570629836,0.005952758883517582
0.268,0.5057767796781806,0.005945144363311076
0.27,0.5048563291203353,0.0059049061530145625
0.272,0.5035684453254522,0.005804601659989585
0.274,0.5025639360274906,0.005764271714193503
0.276,0.5020292257132922,0.005859359263096359
0.278,0.5016122538657782,0.00600542432116727
0.28,0.5009696005656492,0.006157797307111783
0.282,0.5003119223298671,0.006276333044124305
0.284,0.4995106553011767,0.006298604685408356
0.286,0.49847220142580456,0.006230125983011725
0.288,0.497252813261073,0.006117182432910146
0.29,0.4963632832927617,0.006086161274497882
0.292,0.49578778430873494,0.00613723430556957
0.294,0.49506072745467905,0.006107481820457099
0.296,0.49421517894594935,0.006018216689321205
0.298,0.4935396457601129,0.006043713844155097
0.3,0.4936770024006838,0.006284314383880637
0.302,0.49428891721406,0.006587708233805325
0.304,0.4946772633246394,0.006756819466970286
0.306,0.49455153861261464,0.006792212054843233
0.308,0.4943617012504844,0.00677078005372696
0.31,0.49429929653237253,0.006742102949841626
0.312,0.49460956261116934,0.006743094457172365
0.314,0.49533055670449677,0.006764183278139329
0.316,0.49597354164886853,0.006809960658290165
0.318,0.4969100741531907,0.006845636000440481
0.32,0.49845126982677657,0.006859351358533827
0.322,0.5004592326099809,0.0069245428835567864
0.324,0.5022241544627469,0.00710617524660862
0.326,0.5035757705125382,0.007284265912799686
0.328,0.5048582166696199,0.0073150927723566895
0.33,0.506138567570044,0.007218560911347939
0.332,0.5072435355213301,0.00710541802794854
0.334,0.5080632441174469,0.00703005825966968
0.336,0.5088991914429277,0.006977839919599172
0.338,0.5098593881475987,0.006916098471981864
0.34,0.5103728726391913,0.006840540266981889
0.342,0.5107082673577541,0.006728801138784502
0.344,0.5110541126725092,0.006572243536716908
0.346,0.5119284041122536,0.006363254646875696
0.348,0.5132072038064752,0.006048507155298827
0.35,0.5138399158606747,0.005795396785284893
0.352,0.5136963549606322,0.005648593735638376
0.354,0.5135264523527919,0.005583081051002154
0.356,0.5135745038456335,0.005560145995200972
0.358,0.5135214358623892,0.005529655416314358
0.36,0.513000449049475,0.005419679986600428
0.362,0.5121812090292007,0.005281757940486616
0.364,0.5114320608993509,0.00514228122914261
0.366,0.5111311110372158,0.005004799909462387
0.368,0.510395945396877,0.0049565855464965055
0.37,0.509077503373771,0.005009371645783424
0.372,0.5078077222411208,0.005185139504068941
0.374,0.5071743040532019,0.005336299124801576
0.376,0.5069188170468868,0.005534472972538336
0.378,0.5062966678558246,0.005766641786279605
0.38,0.5054618305396593,0.005907574419307007
0.382,0.5045761329216287,0.005947821434039461
0.384,0.5038886045968266,0.005875310024471082
0.386,0.5033817573231404,0.005788442059381396
0.388,0.5030070961495032,0.0057027273353381334
0.39,0.5031217328950551,0.00562611626706913
0.392,0.5034034303477796,0.0055958006057618016
0.394,0.5033700932330126,0.005633014532029841
0.396,0.5028477546629476,0.005714052851438318
0.398,0.5019585388698088,0.005842850843384027
0.4,0.501269937432424,0.00588556231050699
0.402,0.5010585196313009,0.0058485145977526
0.404,0.5010397258648951,0.005770433252467803
0.406,0.5010095377618898,0.005688023649346385
0.408,0.5012146124339987,0.005598024688967442
0.41,0.5018065098963571,0.005514871454996676
0.412,0.5025899964750312,0.005472946069276941
0.414,0.5031348050066533,0.005501465424007685
0.416,0.5031806307081608,0.005520534043850772
0.418,0.5029492586671728,0.005510012532806705
0.42,0.5030222583537657,0.00549075452516149
0.422,0.5032184682946815,0.005427427191734343
0.424,0.5029083140712299,0.005380738835226353
0.426,0.50239981075918,0.005286880638129423
0.428,0.5021630169349008,0.0051451008211093
0.43,0.5022927663783036,0.005049648686502225
0.432,0.5028438588840358,0.005029641674715522
0.434,0.5036407566716966,0.00514249584717274
0.436,0.5043082669066049,0.0052264203360693
0.438,0.5048491445819367,0.005214443655778307
0.44,0.5049557880137464,0.00522569135097952
0.442,0.5049439880894415,0.005273750706652111
0.444,0.5055674067917841,0.005282689370640823
0.446,0.5064746298234764,0.00527722941259681
0.448,0.5071263934510502,0.005289470292464176
0.45,0.5073085590519498,0.005310685936629484
0.452,0.5070359013800214,0.005360618025357925
0.454,0.5066051302884356,0.0053921309927678985
0.456,0.5059407592184476,0.005378455997792232
0.458,0.5050060920032852,0.0053035913961851375
0.46,0.5041113650160716,0.0051725126491686865
0.462,0.5031717133332994,0.004966887829838046
0.464,0.5022343400935703,0.004750248550852735
0.466,0.5015881229926832,0.004577143055601885
0.468,0.5014074857277603,0.004443179808967128
0.47,0.5014459279040612,0.0043788616960502135
0.472,0.5016378931364472,0.004318604362281497
0.474,0.5023706510040262,0.004182689821691243
0.476,0.5033417666149078,0.003986326946498253
0.478,0.504099790983925,0.0038079858394887227
0.48,0.5042315290605994,0.0037000746661486144
0.482,0.5040206664931864,0.0036764637313143104
0.484,0.5039177270594732,0.003700330264581083
0.486,0.5039638347987124,0.003756742212345202
0.488,0.5037145491182234,0.003727355599299561
0.49,0.5033436785356605,0.00368710586995135
0.492,0.5029508696954895,0.003681067322117755
0.494,0.5023095212424793,0.0037560169686064655
0.496,0.5019969025718526,0.0038657332213566063
0.498,0.5021693128818719,0.0039482697609915475
0.5,0.5029160904206856,0.0039658619041514015
0.502,0.5040303836487628,0.003965008328007356
0.504,0.5048731313242139,0.003928309630933345
0.506,0.5055093765975586,0.003919182995122531
0.508,0.5059603654673053,0.003928722944344264
0.51,0.5062487804762569,0.003933130612427
0.512,0.5065401524570696,0.003949579853904986
0.514,0.5068823932465665,0.003908804272011906
0.516,0.5074642534441667,0.0038578809875809937
0.518,0.5081561862568271,0.0038203145117110975
0.52,0.5085345161128397,0.003839265449595332
0.522,0.5086413404098812,0.00396029918357741
0.524,0.5082478103102561,0.0041808947070043475
0.526,0.5074069978452314,0.004481199525024658
0.528,0.5063337326695292,0.004839593939406739
0.53,0.5056879826679873,0.005130479744914626
0.532,0.5051677925871713,0.005291350905206462
0.534,0.5047313777434971,0.0053871747112314
0.536,0.5044456297768282,0.0054031944183217506
0.538,0.5042576936554761,0.005445708881860614
0.54,0.5042093536200841,0.005517071331644623
0.542,0.5038142131435321,0.005624611880465938
0.544,0.5032304711985716,0.005833393652956832
0.546,0.502402869945187,0.006018887338439555
0.548,0.5014368877909072,0.00598377619808534
0.55,0.5001122898576685,0.005797198850814735
0.552,0.49869699564543424,0.005598031666455439
0.554,0.49731983003407615,0.005533091154588295
0.556,0.4965160733103955,0.0055495158355508625
0.558,0.4962157887949071,0.00558027416993878
0.56,0.496227266319556,0.005556226791106264
0.562,0.4964081836297361,0.005433865739756632
0.564,0.4965140139858357,0.005331217077224003
0.566,0.4963622021575157,0.0052312049085289185
0.568,0.4961726449896067,0.005174416777785283
0.57,0.49632935597860867,0.005126420348750269
0.572,0.49659405857712513,0.005137971663769105
0.574,0.49672696959169854,0.0051917847253013
0.576,0.49689407575555256,0.005311843322586119
0.578,0.49726167923929027,0.005492369289124186
0.58,0.4976645609407349,0.005708923787789698
0.582,0.49772423702701957,0.005968270729147688
0.584,0.4970961955368769,0.006235269927130643
0.586,0.4964713571485767,0.00649239384595929
0.588,0.49656983487429324,0.006696370598430493
0.59,0.4970797245654277,0.006741443804768016
0.592,0.4979559458861197,0.006742330219993609
0.594,0.4988655854857463,0.006715694594630216
0.596,0.49966436240976075,0.006626331076149947
0.598,0.5004573704889682,0.006473154851427354
0.6,0.5012226945922891,0.006305174527368966
0.602,0.5018118143868855,0.00620222839424697
0.604,0.502597914527313,0.006110128763882566
0.606,0.5033358336325542,0.0060563987123488025
0.608,0.5037897146438324,0.006019339342628946
0.61,0.503953634531413,0.006076549467856858
0.612,0.5038700103912814,0.0062112097662435604
0.614,0.5040515106920224,0.0062905425897127245
0.616,0.5044388835683304,0.0063672754813153005
0.618,0.5048404285148612,0.006387339943551627
0.62,0.5050177804333802,0.006261966794966581
0.622,0.5050130352983505,0.00602826582164035
0.624,0.5049322585011801,0.005780407766275418
0.626,0.5048107604792501,0.005629312967037348
0.628,0.5047997404659638,0.005609404718839874
0.63,0.5048586238087958,0.0056190052486962735
0.632,0.5053326131179815,0.005508410938952706
0.634,0.5063279412462642,0.00536500916070662
0.636,0.5071571708847542,0.005280007753364986
0.638,0.5073588734269037,0.005283301947344589
0.64,0.5069802191715644,0.005320004063541563
0.642,0.5062699109488182,0.005348194097509714
0.644,0.5053618353294548,0.005297431170022684
0.646,0.5044003156655217,0.0051779660940508955
0.648,0.5036649899383854,0.005061964347798266
0.65,0.5033541821310199,0.005015704014241883
0.652,0.5035081254888892,0.005070430660341343
0.654,0.5038450601055484,0.005133834101449703
0.656,0.5041082809819133,0.0051787306336361
0.658,0.5042877896940778,0.005235453694258515
0.66,0.5045018812847403,0.005290567433388339
0.662,0.5047270182222341,0.005366538483593071
0.664,0.5045859334077641,0.005450796386450464
0.666,0.5040986825482383,0.005510661158388638
0.668,0.5034474405907795,0.005582080692384512
0.67,0.5029441080347072,0.0056079214913100795
0.672,0.5026577723285212,0.005565612054856287
0.674,0.502587073299803,0.005545997153514765
0.676,0.5025829505333753,0.005612376261365394
0.678,0.5024508106950091,0.005684064508053884
0.68,0.5022154653770687,0.005803424909052049
0.682,0.5022390380864413,0.0059184156611965825
0.684,0.5022379999588028,0.006002844807366995
0.686,0.5021835280537004,0.006072078516847967
0.688,0.5021832257327633,0.0062127685691773255
0.69,0.502332033016933,0.006427797984574331
0.692,0.5030679370318457,0.00663065257263618
0.694,0.5042127572714374,0.006799690185905276
0.696,0.5051459410830629,0.006903422636050954
0.698,0.5052413480207351,0.006924351894368472
0.7,0.5047239743246414,0.00688909953940621
0.702,0.5041972978349935,0.006787685316083798
0.704,0.5043417593486189,0.006754374209696887
0.706,0.504691186990109,0.006809844679216526
0.708,0.5050782239178772,0.006864956950660836
0.71,0.5054494197467405,0.006883822963912033
0.712,0.505652717358799,0.006882665719150907
0.714,0.5057264440391112,0.006900122448685727
0.716,0.5059212168793858,0.006944345001888645
0.718,0.5061822581063676,0.006999079284821195
0.72,0.5063075611677955,0.007016367507300522
0.722,0.5061277870098686,0.0070034977831439525
0.724,0.5057701154657318,0.006920197588050266
0.726,0.5055909876952052,0.006739391587794551
0.728,0.5055860353881729,0.006598438624243752
0.73,0.5056373064400735,0.006638681901552708
0.732,0.5055467522409478,0.0068202594514743375
0.734,0.5054036956718584,0.007046496630208457
0.736,0.505179639834545,0.007279240248964936
0.738,0.5049876145438623,0.007469771852817211
0.74,0.5049557462279194,0.007589162536653299
0.742,0.5049012547217097,0.007639024563125955
0.744,0.5049713862524396,0.007674483764346105
0.746,0.505316980411748,0.007752793190546781
0.748,0.5063437708987373,0.007775704620444054
0.75,0.5074096450288564,0.007749068198390984
